QB_diff,OL_adv_1,OL_adv_2,WR_adv_1,WR_adv_2,RB_adv_1,RB_adv_2,TE_diff,PK_diff,P_diff,QB1_vs_DB_2,QB2_vs_DB_1,PASS_SYNERGY_diff,team_1_is_home,season,team_1,team_2,target
1.0,-0.8500000000000001,-0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39473684210526283,0,2022,South Carolina,Florida,0
0.0,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1,2022,South Alabama,Texas State,1
0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0,2022,Texas State,South Alabama,0
-1.0,0.20000000000000018,0.25,0.5,-0.5,2.0,-0.33333333333333304,-1.0,3.0,0.0,0.5,0.5,-0.7368421052631584,1,2022,Oregon,Washington,0
1.0,0.25,0.20000000000000018,-0.5,0.5,-0.33333333333333304,2.0,1.0,-3.0,0.0,0.5,0.5,0.7368421052631584,0,2022,Washington,Oregon,1
-1.0,-1.1,0.20000000000000018,-1.0,0.5,-0.666666666666667,2.0,-5.0,-1.0,-1.0,-1.0,1.0,-1.7105263157894735,1,2022,Mississippi State,Georgia,0
1.0,0.20000000000000018,-1.1,0.5,-1.0,2.0,-0.666666666666667,5.0,1.0,1.0,1.0,-1.0,1.7105263157894735,0,2022,Georgia,Mississippi State,1
0.0,0.25,0.20000000000000018,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,1,2022,Colorado State,Wyoming,0
0.0,0.20000000000000018,0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0,2022,Wyoming,Colorado State,1
0.0,0.6000000000000001,-0.5,1.0,0.0,1.0,-0.3333333333333335,0.0,2.0,3.0,1.0,1.0,0.26315789473684204,1,2022,Baylor,Kansas State,0
0.0,-0.5,0.6000000000000001,0.0,1.0,-0.3333333333333335,1.0,0.0,-2.0,-3.0,1.0,1.0,-0.26315789473684204,0,2022,Kansas State,Baylor,1
1.0,0.0,1.5,0.0,-0.5,0.0,1.0,1.0,-2.0,1.0,0.5,-0.5,0.8684210526315783,1,2022,Texas Tech,Kansas,1
-1.0,1.5,0.0,-0.5,0.0,1.0,0.0,-1.0,2.0,-1.0,-0.5,0.5,-0.8684210526315783,0,2022,Kansas,Texas Tech,0
3.0,0.0,0.20000000000000018,0.0,0.0,-3.6666666666666665,0.0,0.0,3.0,3.0,0.0,-3.0,1.5789473684210529,1,2022,Florida International,Florida Atlantic,0
-3.0,0.20000000000000018,0.0,0.0,0.0,0.0,-3.6666666666666665,0.0,-3.0,-3.0,-3.0,0.0,-1.5789473684210529,0,2022,Florida Atlantic,Florida International,1
-1.0,-1.6,0.0,-0.25,1.0,0.0,-0.33333333333333304,0.0,0.0,0.0,-0.25,1.0,-0.7894736842105265,1,2022,Auburn,Texas A&M,1
1.0,0.0,-1.6,1.0,-0.25,-0.33333333333333304,0.0,0.0,0.0,0.0,1.0,-0.25,0.7894736842105265,0,2022,Texas A&M,Auburn,0
0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,-3.0,3.0,0.0,-0.25,0.0,1,2022,Coastal Carolina,Southern Miss,1
0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,3.0,-3.0,-0.25,0.0,0.0,0,2022,Southern Miss,Coastal Carolina,0
-1.0,-1.5,1.0,-0.25,0.75,0.0,1.6666666666666665,-1.0,3.0,0.0,-1.25,0.75,-0.7368421052631575,1,2022,Wake Forest,North Carolina,0
1.0,1.0,-1.5,0.75,-0.25,1.6666666666666665,0.0,1.0,-3.0,0.0,0.75,-1.25,0.7368421052631575,0,2022,North Carolina,Wake Forest,1
0.0,0.9000000000000004,-0.7999999999999998,0.5,0.0,1.0,-1.0,2.0,3.0,0.0,0.0,0.0,0.5526315789473681,1,2022,Texas,TCU,0
0.0,-0.7999999999999998,0.9000000000000004,0.0,0.5,-1.0,1.0,-2.0,-3.0,0.0,0.0,0.0,-0.5526315789473681,0,2022,TCU,Texas,1
0.0,-1.0,1.0,-1.0,0.5,-2.0,1.0,0.0,-3.0,-2.0,0.0,0.5,-0.26315789473684204,1,2022,Syracuse,Florida State,0
0.0,1.0,-1.0,0.5,-1.0,1.0,-2.0,0.0,3.0,2.0,0.5,0.0,0.26315789473684204,0,2022,Florida State,Syracuse,1
0.0,0.5,1.9,0.75,1.75,0.6666666666666665,0.0,-2.0,0.0,-3.0,0.75,1.75,-0.42105263157894735,1,2022,Oregon State,California,1
0.0,1.9,0.5,1.75,0.75,0.0,0.6666666666666665,2.0,0.0,3.0,1.75,0.75,0.42105263157894735,0,2022,California,Oregon State,0
-3.0,-0.5499999999999998,0.75,0.0,0.75,0.0,0.0,-1.0,-3.0,0.0,-3.5,-0.25,-1.9210526315789473,1,2022,Utah,Stanford,1
3.0,0.75,-0.5499999999999998,0.75,0.0,0.0,0.0,1.0,3.0,0.0,-0.25,-3.5,1.9210526315789473,0,2022,Stanford,Utah,0
1.0,-0.75,-0.75,0.5,-0.5,0.6666666666666665,0.0,0.0,-1.0,-3.0,0.5,-1.0,0.6578947368421053,1,2022,UCLA,Arizona,0
-1.0,-0.75,-0.75,-0.5,0.5,0.0,0.6666666666666665,0.0,1.0,3.0,-1.0,0.5,-0.6578947368421053,0,2022,Arizona,UCLA,1
0.0,0.5,0.0,0.0,-0.25,0.0,-0.3333333333333335,0.0,2.0,-3.0,1.0,0.75,0.0,1,2022,Nevada,Boise State,0
0.0,0.0,0.5,-0.25,0.0,-0.3333333333333335,0.0,0.0,-2.0,3.0,0.75,1.0,0.0,0,2022,Boise State,Nevada,1
1.0,0.20000000000000018,0.0,-0.25,0.0,-0.3333333333333335,0.0,1.0,0.0,0.0,0.75,0.0,0.7368421052631575,1,2022,San Diego State,San José State,1
-1.0,0.0,0.20000000000000018,0.0,-0.25,0.0,-0.3333333333333335,-1.0,0.0,0.0,0.0,0.75,-0.7368421052631575,0,2022,San José State,San Diego State,0
1.0,-0.20000000000000018,-0.5,0.0,0.5,-0.3333333333333335,0.3333333333333335,-1.0,2.0,-2.0,1.0,0.0,0.18421052631578938,1,2022,Hawai'i,Utah State,0
-1.0,-0.5,-0.20000000000000018,0.5,0.0,0.3333333333333335,-0.3333333333333335,1.0,-2.0,2.0,0.0,1.0,-0.18421052631578938,0,2022,Utah State,Hawai'i,1
0.0,0.0,0.0,0.0,0.0,0.3333333333333335,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,1,2022,Ball State,Ohio,0
0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,0.0,2.0,-1.0,0.0,0.0,0.0,0,2022,Ohio,Ball State,1
0.0,0.0,0.0,0.0,0.5,0.0,-0.3333333333333335,0.0,0.0,0.0,0.0,0.0,-0.1315789473684208,1,2022,Toledo,Bowling Green,0
0.0,0.0,0.0,0.5,0.0,-0.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.1315789473684208,0,2022,Bowling Green,Toledo,1
0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,1,2022,Kent State,Eastern Michigan,0
0.0,0.20000000000000018,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0,2022,Eastern Michigan,Kent State,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1,2022,Northern Illinois,Miami (OH),0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,2022,Miami (OH),Northern Illinois,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1,2022,Central Michigan,Western Michigan,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2022,Western Michigan,Central Michigan,1
-1.0,-0.25,-0.5,0.0,0.5,1.0,-3.0,-1.0,3.0,-3.0,-0.5,1.0,-0.7368421052631575,1,2022,Tulane,SMU,1
1.0,-0.5,-0.25,0.5,0.0,-3.0,1.0,1.0,-3.0,3.0,1.0,-0.5,0.7368421052631575,0,2022,SMU,Tulane,0
0.0,-0.04999999999999982,0.0,-0.25,0.5,0.0,1.0,0.0,2.0,-3.0,-0.25,0.0,-0.1315789473684208,1,2022,Tulsa,South Florida,1
0.0,0.0,-0.04999999999999982,0.5,-0.25,1.0,0.0,0.0,-2.0,3.0,0.0,-0.25,0.1315789473684208,0,2022,South Florida,Tulsa,0
-1.0,-0.7999999999999998,0.20000000000000018,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-0.7368421052631575,1,2022,New Mexico,San Diego State,0
1.0,0.20000000000000018,-0.7999999999999998,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.7368421052631575,0,2022,San Diego State,New Mexico,1
-3.0,1.0,-0.6499999999999999,1.0,-1.5,2.0,-1.0,1.0,3.0,-2.0,-3.0,-0.5,-0.8421052631578947,1,2022,UCF,Navy,0
3.0,-0.6499999999999999,1.0,-1.5,1.0,-1.0,2.0,-1.0,-3.0,2.0,-0.5,-3.0,0.8421052631578947,0,2022,Navy,UCF,1
0.0,-0.2999999999999998,-0.5499999999999998,0.75,0.25,0.3333333333333335,0.0,1.0,1.0,0.0,0.75,0.25,0.21052631578947345,1,2022,Michigan State,Indiana,0
0.0,-0.5499999999999998,-0.2999999999999998,0.25,0.75,0.0,0.3333333333333335,-1.0,-1.0,0.0,0.25,0.75,-0.21052631578947345,0,2022,Indiana,Michigan State,1
3.0,2.7,-3.05,2.75,-1.75,4.0,-2.0,4.0,0.0,0.0,3.25,-2.25,2.947368421052632,1,2022,Alabama,Austin Peay,1
-3.0,-3.05,2.7,-1.75,2.75,-2.0,4.0,-4.0,0.0,0.0,-2.25,3.25,-2.947368421052632,0,2022,Austin Peay,Alabama,0
1.0,1.0,-1.2000000000000002,1.0,-0.5,1.6666666666666665,-1.0,0.0,3.0,2.0,1.0,-1.0,0.6578947368421053,1,2022,Florida State,Louisiana,1
-1.0,-1.2000000000000002,1.0,-0.5,1.0,-1.0,1.6666666666666665,0.0,-3.0,-2.0,-1.0,1.0,-0.6578947368421053,0,2022,Louisiana,Florida State,0
1.0,3.4,-3.4,2.5,-4.0,2.333333333333333,-3.0,0.0,2.0,2.0,2.5,-1.0,1.5789473684210527,1,2022,Mississippi State,East Tennessee State,1
-1.0,-3.4,3.4,-4.0,2.5,-3.0,2.333333333333333,0.0,-2.0,-2.0,-1.0,2.5,-1.5789473684210527,0,2022,East Tennessee State,Mississippi State,0
0.0,-1.25,0.75,-1.0,1.25,-4.0,0.6666666666666665,-1.0,-3.0,-1.0,0.0,0.75,-0.6052631578947367,1,2022,Vanderbilt,Florida,1
0.0,0.75,-1.25,1.25,-1.0,0.6666666666666665,-4.0,1.0,3.0,1.0,0.75,0.0,0.6052631578947367,0,2022,Florida,Vanderbilt,0
3.0,0.1499999999999999,-1.7,-0.25,0.0,0.0,1.0,1.0,3.0,0.0,-0.25,-3.0,1.7894736842105259,1,2022,Pittsburgh,Duke,1
-3.0,-1.7,0.1499999999999999,0.0,-0.25,1.0,0.0,-1.0,-3.0,0.0,-3.0,-0.25,-1.7894736842105259,0,2022,Duke,Pittsburgh,0
0.0,0.10000000000000009,-0.2999999999999998,0.0,1.0,0.0,-0.3333333333333335,0.0,2.0,0.0,0.0,1.0,0.0,1,2022,Baylor,TCU,0
0.0,-0.2999999999999998,0.10000000000000009,1.0,0.0,-0.3333333333333335,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0,2022,TCU,Baylor,1
0.0,0.3500000000000001,0.40000000000000036,0.75,-0.75,-1.0,1.6666666666666665,1.0,-3.0,-2.0,0.75,-0.25,0.3421052631578947,1,2022,Nebraska,Wisconsin,0
0.0,0.40000000000000036,0.3500000000000001,-0.75,0.75,1.6666666666666665,-1.0,-1.0,3.0,2.0,-0.25,0.75,-0.3421052631578947,0,2022,Wisconsin,Nebraska,1
2.0,0.75,-2.0,1.5,-1.25,1.0,-1.0,1.0,0.0,0.0,1.5,-1.25,1.789473684210526,1,2022,Texas A&M,Massachusetts,1
-2.0,-2.0,0.75,-1.25,1.5,-1.0,1.0,-1.0,0.0,0.0,-1.25,1.5,-1.789473684210526,0,2022,Massachusetts,Texas A&M,0
-2.0,-0.8500000000000001,0.0,-1.25,0.25,0.0,0.0,-3.0,0.0,0.0,-1.25,1.25,-1.9473684210526319,1,2022,Army,UConn,1
2.0,0.0,-0.8500000000000001,0.25,-1.25,0.0,0.0,3.0,0.0,0.0,1.25,-1.25,1.9473684210526319,0,2022,UConn,Army,0
0.0,-0.25,-0.04999999999999982,-0.5,-1.5,-1.0,0.0,-1.0,-1.0,0.0,-0.5,0.0,0.18421052631578982,1,2022,Liberty,Virginia Tech,0
0.0,-0.04999999999999982,-0.25,-1.5,-0.5,0.0,-1.0,1.0,1.0,0.0,0.0,-0.5,-0.18421052631578982,0,2022,Virginia Tech,Liberty,1
0.0,-0.5499999999999998,-1.7999999999999998,1.0,0.5,-0.3333333333333335,-0.3333333333333335,0.0,-3.0,-3.0,1.0,1.0,0.13157894736842124,1,2022,Purdue,Northwestern,1
0.0,-1.7999999999999998,-0.5499999999999998,0.5,1.0,-0.3333333333333335,-0.3333333333333335,0.0,3.0,3.0,1.0,1.0,-0.13157894736842124,0,2022,Northwestern,Purdue,0
2.0,0.5,-1.0,1.0,0.0,0.6666666666666665,0.0,1.0,0.0,3.0,2.0,-1.0,1.2631578947368416,1,2022,Michigan,Illinois,1
-2.0,-1.0,0.5,0.0,1.0,0.0,0.6666666666666665,-1.0,0.0,-3.0,-1.0,2.0,-1.2631578947368416,0,2022,Illinois,Michigan,0
0.0,0.0,0.0,0.5,-0.25,-0.3333333333333335,0.3333333333333335,0.0,3.0,-1.0,0.0,-0.25,0.1315789473684208,1,2022,Rice,UTSA,0
0.0,0.0,0.0,-0.25,0.5,0.3333333333333335,-0.3333333333333335,0.0,-3.0,1.0,-0.25,0.0,-0.1315789473684208,0,2022,UTSA,Rice,1
0.0,0.30000000000000004,-1.75,2.75,-3.25,3.3333333333333335,-3.0,3.0,3.0,0.0,2.25,-0.25,1.5526315789473686,1,2022,Memphis,North Alabama,1
0.0,-1.75,0.30000000000000004,-3.25,2.75,-3.0,3.3333333333333335,-3.0,-3.0,0.0,-0.25,2.25,-1.5526315789473686,0,2022,North Alabama,Memphis,0
0.0,-1.4,1.5,-1.5,0.25,-3.0,3.0,0.0,-2.0,0.0,0.0,0.25,-0.3947368421052633,1,2022,James Madison,Georgia State,1
0.0,1.5,-1.4,0.25,-1.5,3.0,-3.0,0.0,2.0,0.0,0.25,0.0,0.3947368421052633,0,2022,Georgia State,James Madison,0
0.0,0.0,-0.75,0.5,-0.5,0.3333333333333335,-0.3333333333333335,1.0,3.0,0.0,0.0,-0.5,0.34210526315789425,1,2022,Arizona,Washington State,0
0.0,-0.75,0.0,-0.5,0.5,-0.3333333333333335,0.3333333333333335,-1.0,-3.0,0.0,-0.5,0.0,-0.34210526315789425,0,2022,Washington State,Arizona,1
1.0,0.3999999999999999,-0.25,0.5,-0.25,1.0,-0.3333333333333335,0.0,0.0,3.0,2.0,0.75,0.6578947368421049,1,2022,West Virginia,Kansas State,0
-1.0,-0.25,0.3999999999999999,-0.25,0.5,-0.3333333333333335,1.0,0.0,0.0,-3.0,0.75,2.0,-0.6578947368421049,0,2022,Kansas State,West Virginia,1
0.0,1.7000000000000002,0.3999999999999999,0.0,1.25,2.0,1.0,0.0,-3.0,2.0,0.0,0.25,-0.26315789473684204,1,2022,East Carolina,Houston,0
0.0,0.3999999999999999,1.7000000000000002,1.25,0.0,1.0,2.0,0.0,3.0,-2.0,0.25,0.0,0.26315789473684204,0,2022,Houston,East Carolina,1
0.0,0.8999999999999999,-0.25,1.75,1.75,0.0,0.6666666666666665,2.0,0.0,3.0,1.75,1.75,0.42105263157894735,1,2022,Arizona State,Oregon State,0
0.0,-0.25,0.8999999999999999,1.75,1.75,0.6666666666666665,0.0,-2.0,0.0,-3.0,1.75,1.75,-0.42105263157894735,0,2022,Oregon State,Arizona State,1
0.0,1.0,-0.20000000000000018,0.75,-0.5,0.3333333333333335,-4.333333333333333,1.0,0.0,0.0,0.75,0.0,0.3421052631578947,1,2022,Notre Dame,Boston College,1
0.0,-0.20000000000000018,1.0,-0.5,0.75,-4.333333333333333,0.3333333333333335,-1.0,0.0,0.0,0.0,0.75,-0.3421052631578947,0,2022,Boston College,Notre Dame,0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,-1.0,2.0,-2.0,-0.25,0.0,-0.07894736842105221,1,2022,App State,Old Dominion,1
0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,-2.0,2.0,0.0,-0.25,0.07894736842105221,0,2022,Old Dominion,App State,0
-1.0,-1.35,0.4500000000000002,0.5,1.75,-2.0,1.3333333333333335,0.0,0.0,0.0,0.0,1.75,-0.6578947368421053,1,2022,Maryland,Ohio State,0
1.0,0.4500000000000002,-1.35,1.75,0.5,1.3333333333333335,-2.0,0.0,0.0,0.0,1.75,0.0,0.6578947368421053,0,2022,Ohio State,Maryland,1
-1.0,-0.8500000000000001,0.75,-1.0,2.0,-0.6666666666666665,1.3333333333333335,-1.0,-3.0,-3.0,0.0,3.0,-0.9999999999999996,1,2022,Rutgers,Penn State,0
1.0,0.75,-0.8500000000000001,2.0,-1.0,1.3333333333333335,-0.6666666666666665,1.0,3.0,3.0,3.0,0.0,0.9999999999999996,0,2022,Penn State,Rutgers,1
1.0,-0.04999999999999982,-1.0,-0.25,-0.25,1.0,-0.666666666666667,0.0,0.0,3.0,0.75,-0.25,0.5263157894736841,1,2022,Clemson,Miami,1
-1.0,-1.0,-0.04999999999999982,-0.25,-0.25,-0.666666666666667,1.0,0.0,0.0,-3.0,-0.25,0.75,-0.5263157894736841,0,2022,Miami,Clemson,0
3.0,-0.7999999999999998,0.20000000000000018,0.0,0.25,-0.6666666666666665,0.0,-3.0,0.0,0.0,0.0,-2.75,0.9473684210526316,1,2022,Middle Tennessee,Florida Atlantic,1
-3.0,0.20000000000000018,-0.7999999999999998,0.25,0.0,0.0,-0.6666666666666665,3.0,0.0,0.0,-2.75,0.0,-0.9473684210526316,0,2022,Florida Atlantic,Middle Tennessee,0
-1.0,-0.7000000000000002,0.20000000000000018,-1.0,1.25,-1.666666666666667,1.0,-2.0,0.0,0.0,-1.0,1.75,-1.0789473684210522,1,2022,Kentucky,Georgia,0
1.0,0.20000000000000018,-0.7000000000000002,1.25,-1.0,1.0,-1.666666666666667,2.0,0.0,0.0,1.75,-1.0,1.0789473684210522,0,2022,Georgia,Kentucky,1
1.0,1.5,0.0,0.5,0.5,0.0,-0.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.5263157894736841,1,2022,Charlotte,Louisiana Tech,1
-1.0,0.0,1.5,0.5,0.5,-0.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,-0.5263157894736841,0,2022,Louisiana Tech,Charlotte,0
1.0,-1.25,-0.20000000000000018,-2.0,1.5,1.0,1.6666666666666667,-1.0,0.0,0.0,1.0,1.5,-0.2105263157894739,1,2022,Troy,UL Monroe,1
-1.0,-0.20000000000000018,-1.25,1.5,-2.0,1.6666666666666667,1.0,1.0,0.0,0.0,1.5,1.0,0.2105263157894739,0,2022,UL Monroe,Troy,0
0.0,0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,1,2022,Southern Miss,South Alabama,0
0.0,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0,2022,South Alabama,Southern Miss,1
-1.0,-0.7999999999999998,-0.6000000000000001,-0.5,0.75,0.3333333333333335,0.6666666666666665,0.0,1.0,3.0,-1.0,0.75,-0.6578947368421053,1,2022,Louisville,NC State,1
1.0,-0.6000000000000001,-0.7999999999999998,0.75,-0.5,0.6666666666666665,0.3333333333333335,0.0,-1.0,-3.0,0.75,-1.0,0.6578947368421053,0,2022,NC State,Louisville,0
1.0,2.45,-2.5,3.5,-3.0,3.0,-3.3333333333333335,3.0,0.0,0.0,4.0,0.0,2.0789473684210527,1,2022,BYU,Utah Tech,1
-1.0,-2.5,2.45,-3.0,3.5,-3.3333333333333335,3.0,-3.0,0.0,0.0,0.0,4.0,-2.0789473684210527,0,2022,Utah Tech,BYU,0
-1.0,-1.0,1.4000000000000004,-1.0,1.0,0.0,2.0,-2.0,-1.0,-1.0,-1.0,0.5,-1.3421052631578942,1,2022,Kansas,Texas,0
1.0,1.4000000000000004,-1.0,1.0,-1.0,2.0,0.0,2.0,1.0,1.0,0.5,-1.0,1.3421052631578942,0,2022,Texas,Kansas,1
0.0,-0.6000000000000001,0.25,-1.5,1.75,-1.0,-1.6666666666666667,0.0,-1.0,-3.0,0.0,1.75,-0.3947368421052633,1,2022,UTEP,Florida International,1
0.0,0.25,-0.6000000000000001,1.75,-1.5,-1.6666666666666667,-1.0,0.0,1.0,3.0,1.75,0.0,0.3947368421052633,0,2022,Florida International,UTEP,0
1.0,0.1499999999999999,0.25,0.5,0.25,-0.6666666666666665,1.0,0.0,3.0,3.0,0.5,-0.25,0.6578947368421053,1,2022,Minnesota,Iowa,0
-1.0,0.25,0.1499999999999999,0.25,0.5,1.0,-0.6666666666666665,0.0,-3.0,-3.0,-0.25,0.5,-0.6578947368421053,0,2022,Iowa,Minnesota,1
2.0,1.15,-1.0,0.75,-1.5,0.6666666666666665,-0.33333333333333304,1.0,0.0,-3.0,0.75,-2.0,1.6578947368421049,1,2022,Auburn,Western Kentucky,1
-2.0,-1.0,1.15,-1.5,0.75,-0.33333333333333304,0.6666666666666665,-1.0,0.0,3.0,-2.0,0.75,-1.6578947368421049,0,2022,Western Kentucky,Auburn,0
1.0,-1.0,0.0,0.25,0.75,0.0,1.0,-1.0,0.0,-3.0,0.75,-0.25,0.18421052631578938,1,2022,Temple,Cincinnati,0
-1.0,0.0,-1.0,0.75,0.25,1.0,0.0,1.0,0.0,3.0,-0.25,0.75,-0.18421052631578938,0,2022,Cincinnati,Temple,1
0.0,0.0,-0.25,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0789473684210531,1,2022,Texas State,Arkansas State,1
0.0,-0.25,0.0,0.5,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0789473684210531,0,2022,Arkansas State,Texas State,0
1.0,-0.3500000000000001,1.5,0.5,0.75,0.0,0.6666666666666665,0.0,-3.0,0.0,0.5,-0.25,0.5263157894736841,1,2022,California,Stanford,1
-1.0,1.5,-0.3500000000000001,0.75,0.5,0.6666666666666665,0.0,0.0,3.0,0.0,-0.25,0.5,-0.5263157894736841,0,2022,Stanford,California,0
0.0,0.75,-1.1,0.0,-0.25,0.6666666666666665,0.0,1.0,-3.0,0.0,0.0,-0.25,0.21052631578947345,1,2022,North Carolina,Georgia Tech,0
0.0,-1.1,0.75,-0.25,0.0,0.0,0.6666666666666665,-1.0,3.0,0.0,-0.25,0.0,-0.21052631578947345,0,2022,Georgia Tech,North Carolina,1
0.0,-0.20000000000000018,0.0,-0.25,0.0,1.0,0.0,0.0,3.0,-2.0,-0.25,0.0,0.0,1,2022,Georgia Southern,Marshall,0
0.0,0.0,-0.20000000000000018,0.0,-0.25,0.0,1.0,0.0,-3.0,2.0,0.0,-0.25,0.0,0,2022,Marshall,Georgia Southern,1
-1.0,0.7000000000000002,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,-0.5263157894736841,1,2022,Wyoming,Boise State,0
1.0,0.25,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.5263157894736841,0,2022,Boise State,Wyoming,1
1.0,-0.6000000000000001,-0.7000000000000002,-0.25,0.0,1.3333333333333335,0.0,1.0,0.0,3.0,0.75,0.0,0.7368421052631575,1,2022,South Carolina,Tennessee,1
-1.0,-0.7000000000000002,-0.6000000000000001,0.0,-0.25,0.0,1.3333333333333335,-1.0,0.0,-3.0,0.0,0.75,-0.7368421052631575,0,2022,Tennessee,South Carolina,0
0.0,1.1,0.0,0.0,1.25,1.0,0.0,-1.0,0.0,0.0,0.5,1.75,-0.21052631578947345,1,2022,Iowa State,Texas Tech,0
0.0,0.0,1.1,1.25,0.0,0.0,1.0,1.0,0.0,0.0,1.75,0.5,0.21052631578947345,0,2022,Texas Tech,Iowa State,1
1.0,0.6499999999999999,-1.5499999999999998,1.25,-1.0,1.0,0.0,0.0,3.0,0.0,0.75,-1.0,0.9210526315789473,1,2022,Missouri,New Mexico State,1
-1.0,-1.5499999999999998,0.6499999999999999,-1.0,1.25,0.0,1.0,0.0,-3.0,0.0,-1.0,0.75,-0.9210526315789473,0,2022,New Mexico State,Missouri,0
0.0,0.25,-0.25,0.5,0.0,0.0,1.3333333333333335,0.0,0.0,3.0,0.0,0.0,0.13157894736842124,1,2022,Arkansas,Ole Miss,1
0.0,-0.25,0.25,0.0,0.5,1.3333333333333335,0.0,0.0,0.0,-3.0,0.0,0.0,-0.13157894736842124,0,2022,Ole Miss,Arkansas,0
0.0,0.7000000000000002,-1.0,1.5,-0.75,0.6666666666666665,0.0,1.0,3.0,-3.0,1.0,-0.25,0.47368421052631593,1,2022,Oklahoma,Oklahoma State,1
0.0,-1.0,0.7000000000000002,-0.75,1.5,0.0,0.6666666666666665,-1.0,-3.0,3.0,-0.25,1.0,-0.47368421052631593,0,2022,Oklahoma State,Oklahoma,0
0.0,-0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2022,UCLA,USC,0
0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022,USC,UCLA,1
-1.0,0.0,0.0,0.5,-0.25,1.0,-0.3333333333333335,0.0,3.0,3.0,-0.5,0.75,-0.26315789473684204,1,2022,Wake Forest,Syracuse,1
1.0,0.0,0.0,-0.25,0.5,-0.3333333333333335,1.0,0.0,-3.0,-3.0,0.75,-0.5,0.26315789473684204,0,2022,Syracuse,Wake Forest,0
-3.0,-2.0,1.75,-1.25,2.0,-1.0,0.6666666666666665,0.0,0.0,0.0,-3.25,2.0,-1.8421052631578951,1,2022,Air Force,Colorado State,1
3.0,1.75,-2.0,2.0,-1.25,0.6666666666666665,-1.0,0.0,0.0,0.0,2.0,-3.25,1.8421052631578951,0,2022,Colorado State,Air Force,0
0.0,2.2,-1.2000000000000002,1.5,-1.25,1.6666666666666665,-1.333333333333333,0.0,1.0,3.0,1.0,-0.25,0.3947368421052633,1,2022,LSU,UAB,1
0.0,-1.2000000000000002,2.2,-1.25,1.5,-1.333333333333333,1.6666666666666665,0.0,-1.0,-3.0,-0.25,1.0,-0.3947368421052633,0,2022,UAB,LSU,0
2.0,1.75,-0.6000000000000001,0.5,-0.5,0.6666666666666665,1.0,2.0,-3.0,-3.0,1.5,-0.5,1.736842105263158,1,2022,Washington,Colorado,1
-2.0,-0.6000000000000001,1.75,-0.5,0.5,1.0,0.6666666666666665,-2.0,3.0,3.0,-0.5,1.5,-1.736842105263158,0,2022,Colorado,Washington,0
0.0,0.0,0.0,0.25,0.0,-0.3333333333333335,-0.3333333333333335,0.0,0.0,2.0,-0.25,0.0,0.1315789473684208,1,2022,Utah State,San José State,1
0.0,0.0,0.0,0.0,0.25,-0.3333333333333335,-0.3333333333333335,0.0,0.0,-2.0,0.0,-0.25,-0.1315789473684208,0,2022,San José State,Utah State,0
