season,team,QB1,RB1,FB1,WR1,WR2,TE1,OL1,OL2,OL3,OL4,OL5,DL1,DL2,DL3,DL4,LB1,LB2,LB3,DB1,DB2,DB3,DB4,PK1,P1
2018,Tulsa,4.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,,
2018,Tulane,,3.0,0.0,3.0,3.0,3.0,3.0,2.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
2018,Troy,3.0,,,,,,,,,,,,,,,,,,,,,,,0.0
2018,Toledo,3.0,3.0,0.0,3.0,3.0,,3.0,3.0,3.0,,,3.0,3.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
2018,Texas Tech,3.0,3.0,,4.0,3.0,,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,,
2018,Texas State,3.0,3.0,0.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,
2018,Texas A&M,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,3.0,,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,
2018,Texas,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0
2018,Tennessee,4.0,4.0,0.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,
2018,Temple,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,,3.0,3.0,3.0,3.0,2.0,
2018,TCU,4.0,4.0,0.0,4.0,4.0,,3.0,3.0,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0
2018,Syracuse,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,,,3.0,3.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2018,Stanford,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
2018,Southern Miss,3.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,
2018,South Florida,3.0,3.0,,4.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,
2018,South Carolina,4.0,4.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,,
2018,South Alabama,,3.0,0.0,2.0,,,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0
2018,San José State,3.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,,,,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,
2018,San Diego State,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,2.0,,,3.0,3.0,,,3.0,3.0,,3.0,3.0,3.0,3.0,2.0,
2018,SMU,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,,
2018,Rutgers,3.0,3.0,0.0,4.0,3.0,,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2018,Rice,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,
2018,Purdue,3.0,3.0,0.0,4.0,3.0,2.0,3.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,2.0,2.0
2018,Pittsburgh,2.0,4.0,,3.0,3.0,,4.0,4.0,3.0,2.0,,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,
2018,Penn State,3.0,5.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,
2018,Oregon State,4.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,
2018,Oregon,4.0,4.0,0.0,4.0,4.0,,4.0,3.0,,,,3.0,,,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,
2018,Old Dominion,3.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,,,,3.0,3.0,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,2.0,,2.0
2018,Oklahoma State,,3.0,0.0,4.0,3.0,2.0,3.0,,,,,4.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,,3.0
2018,Oklahoma,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,
2018,Ohio State,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,
2018,Ohio,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,,0.0
2018,Notre Dame,4.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
2018,Northwestern,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,,,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2018,Northern Illinois,3.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,,2.0
2018,North Texas,3.0,2.0,,3.0,3.0,3.0,2.0,2.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,
2018,NC State,4.0,4.0,,3.0,3.0,3.0,4.0,3.0,3.0,2.0,,4.0,4.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,2.0,
2018,North Carolina,3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,,,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,
2018,New Mexico State,3.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,,,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
2018,New Mexico,2.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,,,,3.0,3.0,2.0,2.0,3.0,2.0,,3.0,3.0,2.0,2.0,,
2018,Nevada,4.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,,,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,
2018,Nebraska,4.0,4.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,,4.0,4.0,3.0,3.0,3.0,
2018,Navy,3.0,3.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,
2018,Missouri,4.0,3.0,0.0,4.0,3.0,,3.0,,,,,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0
2018,Mississippi State,4.0,4.0,0.0,4.0,4.0,3.0,3.0,2.0,,,,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,2.0
2018,Ole Miss,4.0,4.0,0.0,4.0,4.0,4.0,5.0,3.0,3.0,,,5.0,3.0,3.0,,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,3.0
2018,Minnesota,,3.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
2018,Middle Tennessee,2.0,3.0,0.0,3.0,3.0,,3.0,3.0,2.0,,,3.0,2.0,2.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,2.0
2018,Michigan State,,4.0,,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,
2018,Michigan,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,2.0
2018,Miami (OH),2.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,
2018,Miami,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0
2018,Memphis,,3.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,,,3.0,
2018,Massachusetts,2.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
2018,Maryland,4.0,3.0,,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,
2018,Marshall,,3.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,,3.0,3.0,2.0,,3.0,,,3.0,3.0,3.0,2.0,,
2018,Louisville,3.0,4.0,,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,
2018,UL Monroe,3.0,3.0,,3.0,2.0,2.0,3.0,2.0,2.0,,,3.0,2.0,2.0,,3.0,2.0,2.0,3.0,3.0,2.0,2.0,,
2018,Louisiana,3.0,3.0,0.0,2.0,,3.0,2.0,2.0,,,,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,
2018,Louisiana Tech,3.0,3.0,,3.0,3.0,,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,2.0,3.0,2.0,,3.0,3.0,3.0,3.0,,
2018,Liberty,3.0,2.0,3.0,3.0,,2.0,,,,,,3.0,2.0,2.0,,2.0,2.0,2.0,2.0,,,,2.0,
2018,LSU,4.0,4.0,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,2.0
2018,Kentucky,3.0,3.0,,4.0,3.0,4.0,4.0,3.0,2.0,,,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
2018,Kent State,4.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0
2018,Kansas State,3.0,3.0,,3.0,3.0,,3.0,,,,,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,,2.0
2018,Kansas,,4.0,,3.0,3.0,2.0,2.0,2.0,,,,3.0,2.0,,,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,
2018,Iowa State,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,
2018,Iowa,3.0,3.0,,3.0,3.0,3.0,2.0,,,,,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,
2018,Indiana,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2018,Illinois,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0
2018,Houston,3.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,,,,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,
2018,Hawai'i,3.0,,0.0,3.0,3.0,2.0,3.0,2.0,,,,3.0,3.0,,,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,
2018,Georgia Tech,,4.0,3.0,4.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0
2018,Georgia State,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,,,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,,
2018,Georgia Southern,2.0,3.0,0.0,3.0,3.0,,3.0,3.0,,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2018,Georgia,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,
2018,Fresno State,,2.0,0.0,3.0,2.0,3.0,3.0,,,,,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,,,
2018,Florida State,4.0,5.0,0.0,5.0,4.0,4.0,4.0,3.0,,,,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,
2018,Florida International,3.0,3.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,,3.0,3.0,3.0,2.0,,2.0
2018,Florida Atlantic,,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
2018,Florida,4.0,4.0,0.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
2018,Eastern Michigan,3.0,2.0,,3.0,2.0,,3.0,2.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,
2018,East Carolina,3.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,
2018,Duke,3.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,,,4.0,4.0,3.0,3.0,4.0,3.0,,4.0,3.0,3.0,3.0,3.0,
2018,UConn,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,
2018,Colorado State,4.0,3.0,,3.0,3.0,3.0,3.0,2.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
2018,Colorado,,4.0,0.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,,3.0,2.0,,,3.0,3.0,3.0,3.0,,,,,3.0
2018,Coastal Carolina,3.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,,,2.0,2.0,2.0,2.0,2.0,,,2.0,
2018,Clemson,5.0,4.0,0.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,
2018,Cincinnati,3.0,4.0,0.0,3.0,3.0,4.0,3.0,2.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0
2018,Charlotte,2.0,,0.0,2.0,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,
2018,Central Michigan,3.0,3.0,0.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,,2.0,
2018,California,3.0,3.0,,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,
2018,Buffalo,3.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,2.0,2.0,
2018,Bowling Green,3.0,3.0,0.0,3.0,2.0,3.0,2.0,2.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,,
2018,Boston College,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,
2018,Boise State,4.0,,0.0,4.0,3.0,,3.0,2.0,,,,3.0,3.0,3.0,3.0,2.0,,,4.0,3.0,3.0,3.0,,
2018,Baylor,4.0,4.0,,4.0,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,,3.0
2018,Ball State,3.0,3.0,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
2018,BYU,3.0,3.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,,
2018,Auburn,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,
2018,Army,3.0,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,
2018,Arkansas State,,4.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,,
2018,Arkansas,4.0,4.0,,3.0,3.0,,4.0,4.0,2.0,,,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0
2018,Arizona State,4.0,4.0,,4.0,3.0,3.0,3.0,3.0,,,,3.0,3.0,2.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,
2018,Arizona,4.0,4.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
2018,App State,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
2018,Alabama,5.0,5.0,0.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,3.0
2018,Akron,2.0,3.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,3.0,3.0,,3.0,2.0,2.0,2.0,,
2018,Air Force,2.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,
2018,Murray State,3.0,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,2.0,,,,0.0
2018,Stephen F. Austin,,2.0,0.0,4.0,3.0,,,,0.0,0.0,0.0,,,,,2.0,,,2.0,,,,,0.0
2018,Holy Cross,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2018,Morgan State,,,0.0,4.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2018,Southern Utah,,,0.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,0.0
2018,Alabama State,,,0.0,3.0,,0.0,,0.0,0.0,0.0,0.0,,,,,2.0,,,3.0,3.0,,,,0.0
2018,McNeese,2.0,3.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,0.0
2018,Northern Iowa,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,,,,,
2018,Eastern Washington,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,2.0,,,2.0,,,,,0.0
2018,Abilene Christian,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2018,Alcorn State,,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,,,,,0.0
2018,Texas Southern,3.0,2.0,,2.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2018,Towson,,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,
2018,James Madison,,3.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,3.0,,,4.0,,,,,
2018,Stony Brook,,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,0.0
2018,Weber State,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,2.0,,,,
2018,Campbell,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,3.0,,,,,,,,
2018,North Carolina A&T,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,3.0,,,,,
2018,Furman,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,3.0,2.0,,,,0.0
2018,Southeast Missouri State,2.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,,,0.0
2018,Eastern Kentucky,,4.0,0.0,2.0,,2.0,,0.0,0.0,0.0,0.0,4.0,,,,4.0,,,3.0,2.0,,,,2.0
2018,The Citadel,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,3.0,,,2.0,,,,,0.0
2018,Southern Illinois,,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,
2018,North Dakota,,3.0,0.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,,,
2018,Duquesne,3.0,2.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,2.0,2.0,,,
2018,Hampton,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2018,Mercer,,2.0,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,2.0,2.0,,,2.0,
2018,VMI,,2.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,2.0,,,,,0.0
2018,Western Carolina,,,0.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,2.0,,,,,
2018,UAlbany,,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,,,,,,,3.0,,,,,0.0
2018,Monmouth,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2018,Wagner,,,0.0,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,,0.0,0.0
2018,Illinois State,,3.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2018,Indiana State,,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,0.0
2018,Charleston Southern,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0
2018,Colgate,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,2.0,,,,,0.0
2018,Lehigh,,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2018,Northern Arizona,,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2018,Portland State,3.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,2.0,,,,
2018,Incarnate Word,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,0.0,
2018,Grambling,3.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2018,SE Louisiana,,3.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,,,4.0,3.0,,,,
2018,Tennessee Tech,,2.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,2.0,,,,,0.0
2018,Elon,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,2.0,,,,,
2018,Maine,2.0,,0.0,2.0,,,,0.0,0.0,0.0,0.0,,,,,,,,2.0,2.0,,,,
2018,New Hampshire,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2018,Rhode Island,,,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2018,Richmond,,,0.0,3.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,
2018,Villanova,,,0.0,2.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2018,William & Mary,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2018,Sacramento State,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,0.0
2018,UC Davis,,,0.0,3.0,3.0,2.0,,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,2.0,,,,2.0,
2018,Northern Colorado,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,0.0,,0.0
2018,Tennessee State,4.0,,0.0,3.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,2.0,3.0,,,,,
2018,Western Illinois,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,,,,,
2018,Alabama A&M,2.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
2018,Eastern Illinois,2.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,0.0
2018,Bethune-Cookman,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,3.0,2.0,,,,0.0
2018,UT Martin,2.0,,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,0.0
2018,Austin Peay,3.0,2.0,0.0,2.0,,0.0,,0.0,0.0,0.0,0.0,2.0,,,,,,,3.0,2.0,2.0,2.0,,
